year,state,n_cause_name,deaths,age_adjusted_death_rate
2005,North Carolina,Alzheimer's disease (G30),2417,30.5
2005,North Carolina,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",661,7.6
2005,North Carolina,Cerebrovascular diseases (I60-I69),4861,59
2005,North Carolina,"Chronic liver disease and cirrhosis (K70,K73-K74)",782,8.6
2005,North Carolina,Chronic lower respiratory diseases (J40-J47),4149,49.2
2005,North Carolina,Diabetes mellitus (E10-E14),2261,26.2
2005,North Carolina,"Diseases of heart (I00-I09,I11,I13,I20-I51)",17765,211.7
2005,North Carolina,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",757,9.2
2005,North Carolina,Influenza and pneumonia (J09-J18),1830,22.5
2005,North Carolina,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1009,11.5
2005,North Carolina,Malignant neoplasms (C00-C97),16724,191.2
2005,North Carolina,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1561,18.6
2005,North Carolina,Parkinson's disease (G20-G21),575,7.1
2005,North Carolina,Pneumonitis due to solids and liquids (J69),753,9.3
2005,North Carolina,Septicemia (A40-A41),1192,14.1
2005,North Dakota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",287,39.7
2005,North Dakota,All Causes,5744,716.3
2005,North Dakota,Alzheimer's disease (G30),287,31.5
2005,North Dakota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",11,NA
2005,North Dakota,Cerebrovascular diseases (I60-I69),368,43
2005,North Dakota,"Chronic liver disease and cirrhosis (K70,K73-K74)",68,9.7
2005,North Dakota,Chronic lower respiratory diseases (J40-J47),272,34.4
2005,North Dakota,Diabetes mellitus (E10-E14),204,26.2
2005,North Dakota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1512,181.3
2005,North Dakota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",65,7.4
2005,North Dakota,Influenza and pneumonia (J09-J18),172,19.5
2005,North Dakota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",92,13.7
2005,North Dakota,Malignant neoplasms (C00-C97),1302,170.5
2005,North Dakota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",67,7.9
2005,North Dakota,Parkinson's disease (G20-G21),73,8.6
2005,North Dakota,Pneumonitis due to solids and liquids (J69),46,5.3
2005,North Dakota,Septicemia (A40-A41),41,5.1
2005,Ohio,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4438,37.7
2005,Ohio,All Causes,109031,879.1
2005,Ohio,Alzheimer's disease (G30),3478,27.7
2005,Ohio,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",630,5.6
2005,Ohio,Cerebrovascular diseases (I60-I69),6279,50.2
2005,Ohio,"Chronic liver disease and cirrhosis (K70,K73-K74)",1105,8.8
2005,Ohio,Chronic lower respiratory diseases (J40-J47),6580,52.8
2005,Ohio,Diabetes mellitus (E10-E14),3794,30.5
2005,Ohio,"Diseases of heart (I00-I09,I11,I13,I20-I51)",29003,231.9
2005,Ohio,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1163,9.3
2005,Ohio,Influenza and pneumonia (J09-J18),2416,19.4
2005,Ohio,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1341,11.5
2005,Ohio,Malignant neoplasms (C00-C97),24702,198.1
2005,Ohio,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1902,15.2
2005,Ohio,Parkinson's disease (G20-G21),869,7
2005,Ohio,Pneumonitis due to solids and liquids (J69),833,6.7
2005,Ohio,Septicemia (A40-A41),1447,11.6
2005,Oklahoma,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2005,56.1
2005,Oklahoma,All Causes,36180,981.4
2005,Oklahoma,Alzheimer's disease (G30),1012,28
2005,Oklahoma,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",214,6.1
2005,Oklahoma,Cerebrovascular diseases (I60-I69),2235,60.9
2005,Oklahoma,"Chronic liver disease and cirrhosis (K70,K73-K74)",428,11.4
2005,Oklahoma,Chronic lower respiratory diseases (J40-J47),2368,63.6
2005,Oklahoma,Diabetes mellitus (E10-E14),1217,32.6
2005,Oklahoma,"Diseases of heart (I00-I09,I11,I13,I20-I51)",10043,272.4
2005,Oklahoma,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",334,9.1
2005,Oklahoma,Influenza and pneumonia (J09-J18),948,26.1
2005,Oklahoma,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",522,14.8
2005,Oklahoma,Malignant neoplasms (C00-C97),7446,198
2005,Oklahoma,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",564,15.3
2005,Oklahoma,Parkinson's disease (G20-G21),305,8.4
2005,Oklahoma,Pneumonitis due to solids and liquids (J69),300,8.2
2005,Oklahoma,Septicemia (A40-A41),422,11.4
2005,Oregon,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1469,38.8
2005,Oregon,All Causes,31091,787.6
2005,Oregon,Alzheimer's disease (G30),1239,30.5
2005,Oregon,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",102,2.9
2005,Oregon,Cerebrovascular diseases (I60-I69),2289,57.2
2005,Oregon,"Chronic liver disease and cirrhosis (K70,K73-K74)",394,10
2005,Oregon,Chronic lower respiratory diseases (J40-J47),1837,47
2005,Oregon,Diabetes mellitus (E10-E14),1149,29.3
2005,Oregon,"Diseases of heart (I00-I09,I11,I13,I20-I51)",6791,169.7
2005,Oregon,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",439,10.8
2005,Oregon,Influenza and pneumonia (J09-J18),614,15.2
2005,Oregon,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",560,14.9
2005,Oregon,Malignant neoplasms (C00-C97),7326,186.5
2005,Oregon,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",295,7.4
2005,Oregon,Parkinson's disease (G20-G21),299,7.6
2005,Oregon,Pneumonitis due to solids and liquids (J69),176,4.3
2005,Oregon,Septicemia (A40-A41),176,4.5
2005,Pennsylvania,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",5446,40.8
2005,Pennsylvania,All Causes,129532,844.4
2005,Pennsylvania,Alzheimer's disease (G30),3429,20.7
2005,Pennsylvania,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",749,6.3
2005,Pennsylvania,Cerebrovascular diseases (I60-I69),7650,48
2005,Pennsylvania,"Chronic liver disease and cirrhosis (K70,K73-K74)",1058,7.3
2005,Pennsylvania,Chronic lower respiratory diseases (J40-J47),6149,39.3
2005,Pennsylvania,Diabetes mellitus (E10-E14),3553,23.2
2005,Pennsylvania,"Diseases of heart (I00-I09,I11,I13,I20-I51)",36207,229.3
2005,Pennsylvania,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1058,6.7
2005,Pennsylvania,Influenza and pneumonia (J09-J18),3068,19.2
2005,Pennsylvania,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1430,11.1
2005,Pennsylvania,Malignant neoplasms (C00-C97),29616,195.6
2005,Pennsylvania,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",3108,19.8
2005,Pennsylvania,Parkinson's disease (G20-G21),1065,6.6
2005,Pennsylvania,Pneumonitis due to solids and liquids (J69),1202,7.5
2005,Pennsylvania,Septicemia (A40-A41),2548,16.5
2005,Rhode Island,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",334,27.6
2005,Rhode Island,All Causes,10007,781.2
2005,Rhode Island,Alzheimer's disease (G30),298,20.9
2005,Rhode Island,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",32,3.1
2005,Rhode Island,Cerebrovascular diseases (I60-I69),533,39.9
2005,Rhode Island,"Chronic liver disease and cirrhosis (K70,K73-K74)",107,9
2005,Rhode Island,Chronic lower respiratory diseases (J40-J47),523,40.6
2005,Rhode Island,Diabetes mellitus (E10-E14),282,22.3
2005,Rhode Island,"Diseases of heart (I00-I09,I11,I13,I20-I51)",3005,226.9
2005,Rhode Island,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",64,5
2005,Rhode Island,Influenza and pneumonia (J09-J18),253,18.5
2005,Rhode Island,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",71,6.3
2005,Rhode Island,Malignant neoplasms (C00-C97),2292,186.8
2005,Rhode Island,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",156,11.9
2005,Rhode Island,Parkinson's disease (G20-G21),63,4.7
2005,Rhode Island,Pneumonitis due to solids and liquids (J69),73,5.5
2005,Rhode Island,Septicemia (A40-A41),109,8.6
2005,South Carolina,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2272,53.4
2005,South Carolina,All Causes,38707,920.9
2005,South Carolina,Alzheimer's disease (G30),1316,34.3
2005,South Carolina,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",337,7.9
2005,South Carolina,Cerebrovascular diseases (I60-I69),2458,60.2
2005,South Carolina,"Chronic liver disease and cirrhosis (K70,K73-K74)",480,10.6
2005,South Carolina,Chronic lower respiratory diseases (J40-J47),1977,46.7
2005,South Carolina,Diabetes mellitus (E10-E14),1187,27.6
2005,South Carolina,"Diseases of heart (I00-I09,I11,I13,I20-I51)",9359,223.9
2005,South Carolina,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",423,10.2
2005,South Carolina,Influenza and pneumonia (J09-J18),771,19.2
2005,South Carolina,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",510,11.8
2005,South Carolina,Malignant neoplasms (C00-C97),8652,198.2
2005,South Carolina,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",823,19.6
2005,South Carolina,Parkinson's disease (G20-G21),260,6.6
2005,South Carolina,Pneumonitis due to solids and liquids (J69),298,7.5
2005,South Carolina,Septicemia (A40-A41),634,15.2
2005,South Dakota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",402,48.7
2005,South Dakota,All Causes,7086,770.7
2005,South Dakota,Alzheimer's disease (G30),290,28.3
2005,South Dakota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",22,2.9
2005,South Dakota,Cerebrovascular diseases (I60-I69),511,52.7
2005,South Dakota,"Chronic liver disease and cirrhosis (K70,K73-K74)",83,10.3
2005,South Dakota,Chronic lower respiratory diseases (J40-J47),440,48.1
2005,South Dakota,Diabetes mellitus (E10-E14),241,26.2
2005,South Dakota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1776,186.3
2005,South Dakota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",83,8.2
2005,South Dakota,Influenza and pneumonia (J09-J18),241,24.2
2005,South Dakota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",121,15.4
2005,South Dakota,Malignant neoplasms (C00-C97),1612,182.6
2005,South Dakota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",55,5.8
2005,South Dakota,Parkinson's disease (G20-G21),59,6.1
2005,South Dakota,Pneumonitis due to solids and liquids (J69),39,3.8
2005,South Dakota,Septicemia (A40-A41),51,5.5
2005,Tennessee,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3147,52.6
2005,Tennessee,All Causes,57260,956.6
2005,Tennessee,Alzheimer's disease (G30),2033,36.1
2005,Tennessee,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",495,8.3
2005,Tennessee,Cerebrovascular diseases (I60-I69),3659,62.7
2005,Tennessee,"Chronic liver disease and cirrhosis (K70,K73-K74)",631,9.9
2005,Tennessee,Chronic lower respiratory diseases (J40-J47),3185,52.9
2005,Tennessee,Diabetes mellitus (E10-E14),1844,30.3
2005,Tennessee,"Diseases of heart (I00-I09,I11,I13,I20-I51)",14946,251.2
2005,Tennessee,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",589,10.1
2005,Tennessee,Influenza and pneumonia (J09-J18),1588,27.5
2005,Tennessee,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",856,14
2005,Tennessee,Malignant neoplasms (C00-C97),12995,210.3
2005,Tennessee,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",719,12
2005,Tennessee,Parkinson's disease (G20-G21),384,6.7
2005,Tennessee,Pneumonitis due to solids and liquids (J69),460,8
2005,Tennessee,Septicemia (A40-A41),647,10.8
2005,Texas,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",8598,40.4
2005,Texas,All Causes,156457,832.1
2005,Texas,Alzheimer's disease (G30),4629,27.4
2005,Texas,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",1501,6.5
2005,Texas,Cerebrovascular diseases (I60-I69),9366,52.4
2005,Texas,"Chronic liver disease and cirrhosis (K70,K73-K74)",2459,11.7
2005,Texas,Chronic lower respiratory diseases (J40-J47),7988,44.1
2005,Texas,Diabetes mellitus (E10-E14),5605,29.7
2005,Texas,"Diseases of heart (I00-I09,I11,I13,I20-I51)",40152,220.4
2005,Texas,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1529,8.6
2005,Texas,Influenza and pneumonia (J09-J18),3654,20.5
2005,Texas,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",2418,10.9
2005,Texas,Malignant neoplasms (C00-C97),34291,178.9
2005,Texas,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2729,14.9
2005,Texas,Parkinson's disease (G20-G21),1208,7
2005,Texas,Pneumonitis due to solids and liquids (J69),1099,6.3
2005,Texas,Septicemia (A40-A41),2542,13.7
2005,Utah,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",743,34.6
2005,Utah,All Causes,13432,749.4
2005,Utah,Alzheimer's disease (G30),368,22.4
2005,Utah,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",63,2.4
2005,Utah,Cerebrovascular diseases (I60-I69),794,46.9
2005,Utah,"Chronic liver disease and cirrhosis (K70,K73-K74)",127,6.7
2005,Utah,Chronic lower respiratory diseases (J40-J47),592,34.4
2005,Utah,Diabetes mellitus (E10-E14),541,31
2005,Utah,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2872,167.9
2005,Utah,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",100,6
2005,Utah,Influenza and pneumonia (J09-J18),333,19.5
2005,Utah,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",348,15.4
2005,Utah,Malignant neoplasms (C00-C97),2520,140.9
2005,Utah,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",177,10.3
2005,Utah,Parkinson's disease (G20-G21),199,12
2005,Utah,Pneumonitis due to solids and liquids (J69),80,4.7
2005,Utah,Septicemia (A40-A41),87,4.9
2005,Vermont,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",272,42.1
2005,Vermont,All Causes,5066,751.6
2005,Vermont,Alzheimer's disease (G30),184,27.1
2005,Vermont,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",12,NA
2005,Vermont,Cerebrovascular diseases (I60-I69),260,38.2
2005,Vermont,"Chronic liver disease and cirrhosis (K70,K73-K74)",48,6.8
2005,Vermont,Chronic lower respiratory diseases (J40-J47),381,57.1
2005,Vermont,Diabetes mellitus (E10-E14),173,25.8
2005,Vermont,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1234,180.5
2005,Vermont,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",44,6.5
2005,Vermont,Influenza and pneumonia (J09-J18),97,14.4
2005,Vermont,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",78,12.5
2005,Vermont,Malignant neoplasms (C00-C97),1202,175.9
2005,Vermont,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",52,7.7
2005,Vermont,Parkinson's disease (G20-G21),57,8.5
2005,Vermont,Pneumonitis due to solids and liquids (J69),38,5.6
2005,Vermont,Septicemia (A40-A41),27,4
2005,Virginia,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2638,35.6
2005,Virginia,All Causes,57855,817.4
2005,Virginia,Alzheimer's disease (G30),1550,23.6
2005,Virginia,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",490,6.4
2005,Virginia,Cerebrovascular diseases (I60-I69),3675,53.7
2005,Virginia,"Chronic liver disease and cirrhosis (K70,K73-K74)",570,7.3
2005,Virginia,Chronic lower respiratory diseases (J40-J47),2897,41.8
2005,Virginia,Diabetes mellitus (E10-E14),1642,22.9
2005,Virginia,"Diseases of heart (I00-I09,I11,I13,I20-I51)",14192,203
2005,Virginia,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",549,7.9
2005,Virginia,Influenza and pneumonia (J09-J18),1464,21.6
2005,Virginia,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",866,11.2
2005,Virginia,Malignant neoplasms (C00-C97),13877,190
2005,Virginia,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1277,18.4
2005,Virginia,Parkinson's disease (G20-G21),416,6.2
2005,Virginia,Pneumonitis due to solids and liquids (J69),590,8.7
2005,Virginia,Septicemia (A40-A41),1201,17.3
2005,Washington,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2543,40.4
2005,Washington,All Causes,46203,757.6
2005,Washington,Alzheimer's disease (G30),2309,38.2
2005,Washington,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",231,3.6
2005,Washington,Cerebrovascular diseases (I60-I69),2895,48.1
2005,Washington,"Chronic liver disease and cirrhosis (K70,K73-K74)",558,8.6
2005,Washington,Chronic lower respiratory diseases (J40-J47),2699,45.4
2005,Washington,Diabetes mellitus (E10-E14),1554,25.5
2005,Washington,"Diseases of heart (I00-I09,I11,I13,I20-I51)",10985,180.5
2005,Washington,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",452,7.5
2005,Washington,Influenza and pneumonia (J09-J18),927,15.2
2005,Washington,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",822,12.8
2005,Washington,Malignant neoplasms (C00-C97),11048,181
2005,Washington,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",450,7.5
2005,Washington,Parkinson's disease (G20-G21),526,9
2005,Washington,Pneumonitis due to solids and liquids (J69),408,6.8
2005,Washington,Septicemia (A40-A41),360,5.9
2005,West Virginia,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",940,49.6
2005,West Virginia,All Causes,20780,965.1
2005,West Virginia,Alzheimer's disease (G30),504,23.6
2005,West Virginia,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",93,5.4
2005,West Virginia,Cerebrovascular diseases (I60-I69),1151,53.2
2005,West Virginia,"Chronic liver disease and cirrhosis (K70,K73-K74)",213,9.8
2005,West Virginia,Chronic lower respiratory diseases (J40-J47),1350,60.5
2005,West Virginia,Diabetes mellitus (E10-E14),766,34.5
2005,West Virginia,"Diseases of heart (I00-I09,I11,I13,I20-I51)",5538,253.6
2005,West Virginia,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",253,11.6
2005,West Virginia,Influenza and pneumonia (J09-J18),458,21.2
2005,West Virginia,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",255,13.2
2005,West Virginia,Malignant neoplasms (C00-C97),4617,207.4
2005,West Virginia,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",442,20.4
2005,West Virginia,Parkinson's disease (G20-G21),107,4.9
2005,West Virginia,Pneumonitis due to solids and liquids (J69),136,6.3
2005,West Virginia,Septicemia (A40-A41),322,14.8
2005,Wisconsin,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2490,42.8
2005,Wisconsin,All Causes,46709,765.9
2005,Wisconsin,Alzheimer's disease (G30),1512,23.5
2005,Wisconsin,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",236,4.3
2005,Wisconsin,Cerebrovascular diseases (I60-I69),2960,47.4
2005,Wisconsin,"Chronic liver disease and cirrhosis (K70,K73-K74)",467,7.8
2005,Wisconsin,Chronic lower respiratory diseases (J40-J47),2449,40.7
2005,Wisconsin,Diabetes mellitus (E10-E14),1276,21
2005,Wisconsin,"Diseases of heart (I00-I09,I11,I13,I20-I51)",11842,190.6
2005,Wisconsin,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",451,7.1
2005,Wisconsin,Influenza and pneumonia (J09-J18),1268,19.9
2005,Wisconsin,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",643,11.6
2005,Wisconsin,Malignant neoplasms (C00-C97),10943,182.8
2005,Wisconsin,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",930,15
2005,Wisconsin,Parkinson's disease (G20-G21),448,7.3
2005,Wisconsin,Pneumonitis due to solids and liquids (J69),306,4.9
2005,Wisconsin,Septicemia (A40-A41),409,6.7
2005,Wyoming,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",302,58.7
2005,Wyoming,All Causes,4099,806.5
2005,Wyoming,Alzheimer's disease (G30),110,22.8
2005,Wyoming,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",16,NA
2005,Wyoming,Cerebrovascular diseases (I60-I69),221,45.1
2005,Wyoming,"Chronic liver disease and cirrhosis (K70,K73-K74)",60,10.7
2005,Wyoming,Chronic lower respiratory diseases (J40-J47),291,57.6
2005,Wyoming,Diabetes mellitus (E10-E14),130,25.8
2005,Wyoming,"Diseases of heart (I00-I09,I11,I13,I20-I51)",952,188.3
2005,Wyoming,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",20,3.9
2005,Wyoming,Influenza and pneumonia (J09-J18),119,24.5
2005,Wyoming,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",90,17.3
2005,Wyoming,Malignant neoplasms (C00-C97),886,169.2
2005,Wyoming,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",66,13.6
2005,Wyoming,Parkinson's disease (G20-G21),27,5.6
2005,Wyoming,Pneumonitis due to solids and liquids (J69),24,4.9
2005,Wyoming,Septicemia (A40-A41),31,6.2
2006,Alabama,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2506,54
2006,Alabama,All Causes,46977,979.5
2006,Alabama,Alzheimer's disease (G30),1497,32.7
2006,Alabama,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",445,9.7
2006,Alabama,Cerebrovascular diseases (I60-I69),2740,57.8
2006,Alabama,"Chronic liver disease and cirrhosis (K70,K73-K74)",489,9.6
