113 Cause Name,Cause Name,State,Age-adjusted Death Rate,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Diseases of heart ,Diseases of Heart,Minnesota,177.7,NA,8885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Minnesota,192.4,9533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,229.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7538,NA
Diseases of heart ,Diseases of Heart,Mississippi,231.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7269,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7715,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,240.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7335,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,240.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7969
Diseases of heart ,Diseases of Heart,Mississippi,251.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7542,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,253.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7530,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,273.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,7997,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,278.5,NA,NA,NA,NA,NA,NA,NA,NA,8037,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,285.4,NA,NA,NA,NA,NA,NA,NA,8097,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,298.8,NA,NA,NA,NA,NA,8282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,306.4,NA,NA,NA,NA,NA,NA,8637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,317.1,NA,NA,NA,NA,8683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,332.6,NA,NA,NA,9061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,333.5,NA,NA,9050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,341.2,NA,9256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Mississippi,347.4,9336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,193.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13742,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,194.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14095,14338,NA
Diseases of heart ,Diseases of Heart,Missouri,197.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13810,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,197.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14808
Diseases of heart ,Diseases of Heart,Missouri,201.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13840,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,206.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13916,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,218.9,NA,NA,NA,NA,NA,NA,NA,NA,14338,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,219.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,14644,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,228.8,NA,NA,NA,NA,NA,NA,NA,14749,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,236.8,NA,NA,NA,NA,NA,NA,14974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,248.5,NA,NA,NA,NA,NA,15500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,264.9,NA,NA,NA,NA,16410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,272.7,NA,NA,NA,16708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,273.4,NA,NA,16633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,286,NA,17235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Missouri,300.5,17974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,147.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1957,NA
Diseases of heart ,Diseases of Heart,Montana,151.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1849,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,154.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1832,NA,NA,NA,2004,NA,NA
Diseases of heart ,Diseases of Heart,Montana,155.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2104
Diseases of heart ,Diseases of Heart,Montana,156.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,164.5,NA,NA,NA,NA,NA,NA,NA,NA,1870,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,169.4,NA,NA,NA,NA,NA,NA,NA,1869,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,170.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1975,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,172.2,NA,NA,NA,NA,NA,NA,1855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,175.1,NA,NA,NA,NA,NA,1838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,192.8,NA,NA,NA,1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,193.3,NA,NA,NA,NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,199,NA,NA,1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,205.7,NA,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Montana,214.6,2049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3296,NA
Diseases of heart ,Diseases of Heart,Nebraska,146.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3265,3307,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,147.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,153.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3277,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,154.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3355,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,154.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3591
Diseases of heart ,Diseases of Heart,Nebraska,163.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3459,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,168,NA,NA,NA,NA,NA,NA,NA,3445,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,168.1,NA,NA,NA,NA,NA,NA,NA,NA,3520,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,179.4,NA,NA,NA,NA,NA,NA,3640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,187.2,NA,NA,NA,NA,NA,3738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,199.6,NA,NA,NA,NA,3954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,212,NA,NA,4150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,215.5,NA,NA,NA,4242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,217.1,NA,4197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nebraska,235,4497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,192.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5166,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,194.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4687,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,195.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5434,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5043,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,197.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5761,NA
Diseases of heart ,Diseases of Heart,Nevada,197.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4811,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,200.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6114
Diseases of heart ,Diseases of Heart,Nevada,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,4646,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,205.6,NA,NA,NA,NA,NA,NA,NA,NA,4591,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,233.7,NA,NA,NA,NA,NA,NA,NA,5013,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,240,NA,NA,NA,NA,NA,4693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,244,NA,NA,NA,NA,4599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,246.7,NA,NA,NA,NA,NA,NA,5094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,247.5,NA,NA,NA,4421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,255.3,NA,4089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,257.8,NA,NA,4393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,Nevada,274.3,4231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,146.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2324,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,147.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2464,NA
Diseases of heart ,Diseases of Heart,New Hampshire,148.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2434,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2571
Diseases of heart ,Diseases of Heart,New Hampshire,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2333,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,152.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,153.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2268,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,2409,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,176.9,NA,NA,NA,NA,NA,NA,NA,NA,2511,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,181.1,NA,NA,NA,NA,NA,NA,NA,2501,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,189.8,NA,NA,NA,NA,NA,NA,2530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,203.4,NA,NA,NA,NA,NA,2639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,216.7,NA,NA,NA,NA,2725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,225,NA,NA,NA,2776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,234.6,NA,NA,2835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,236.2,2751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Hampshire,237.3,NA,2811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,166.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18319,NA
Diseases of heart ,Diseases of Heart,New Jersey,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18647
Diseases of heart ,Diseases of Heart,New Jersey,170.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18460,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,171.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18340,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18330,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,178.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18086,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18730,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,191.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,19056,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,193,NA,NA,NA,NA,NA,NA,NA,NA,18831,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,203.9,NA,NA,NA,NA,NA,NA,NA,19548,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,219.1,NA,NA,NA,NA,NA,NA,20655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,221.8,NA,NA,NA,NA,NA,20560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,239.9,NA,NA,NA,NA,22043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,248.6,NA,NA,NA,22510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,254,NA,NA,22704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,269.4,NA,23724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Jersey,270.5,23493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,142.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3508
Diseases of heart ,Diseases of Heart,New Mexico,143.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3424,NA
Diseases of heart ,Diseases of Heart,New Mexico,147.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3425,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,147.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3352,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,150.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3333,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,151.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3224,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,153.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3214,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,161.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3275,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,167.2,NA,NA,NA,NA,NA,NA,NA,NA,3305,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,179.5,NA,NA,NA,NA,NA,NA,NA,3411,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,183.1,NA,NA,NA,NA,NA,3264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,186.3,NA,NA,NA,NA,NA,NA,3435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,194.8,NA,NA,NA,NA,3402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,196.4,NA,NA,NA,3360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,196.6,NA,3191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,204.8,NA,NA,3423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New Mexico,218,3452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,178.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43116,NA
Diseases of heart ,Diseases of Heart,New York,181.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44450
Diseases of heart ,Diseases of Heart,New York,184.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44039,NA,NA
Diseases of heart ,Diseases of Heart,New York,186.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43795,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,193.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44501,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44981,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,213.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47283,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,225.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,49324,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,230.4,NA,NA,NA,NA,NA,NA,NA,NA,49528,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,238.2,NA,NA,NA,NA,NA,NA,NA,50470,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,248.3,NA,NA,NA,NA,NA,NA,51985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,254.6,NA,NA,NA,NA,NA,52480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,270.9,NA,NA,NA,NA,55276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,281.4,NA,NA,NA,56672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,284.9,NA,NA,56643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,293.8,NA,57474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,New York,306.1,58987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,158.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17592,NA
Diseases of heart ,Diseases of Heart,North Carolina,162.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18474
Diseases of heart ,Diseases of Heart,North Carolina,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17830,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,166.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17348,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,167.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17003,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,174.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17154,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,179.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17203,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,186.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,17335,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,193,NA,NA,NA,NA,NA,NA,NA,NA,17395,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,197.6,NA,NA,NA,NA,NA,NA,NA,17271,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,211.7,NA,NA,NA,NA,NA,NA,17765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,215.2,NA,NA,NA,NA,NA,17607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,233.3,NA,NA,NA,NA,18674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,237.6,NA,NA,NA,18524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,246.1,NA,NA,18792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,260.9,19191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Carolina,264.5,NA,19723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,142.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1323
Diseases of heart ,Diseases of Heart,North Dakota,144.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1290,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,149.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1381,NA
Diseases of heart ,Diseases of Heart,North Dakota,150.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1382,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,151.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1368,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1395,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1391,NA,NA,NA,NA,NA,NA,NA
Diseases of heart ,Diseases of Heart,North Dakota,165.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1431,NA,NA,NA,NA,NA,NA
